csv_name,frame,face_id,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
4.csv,123,0,0.98,1,0.72,0.52,1.68,0.0,0.0,0.39,0.0,0.74,0.09,0.0,0.0,0.0,0.0,0.0,1.03,1.36,0.14
4.csv,124,0,0.98,1,0.66,0.32,1.6,0.0,0.0,0.35,0.0,0.93,0.14,0.01,0.0,0.0,0.0,0.0,1.07,1.47,0.09
4.csv,125,0,0.93,1,0.58,0.29,1.57,0.0,0.0,0.37,0.0,0.81,0.08,0.01,0.0,0.0,0.0,0.0,1.11,1.35,0.17
4.csv,126,0,0.98,1,0.38,0.14,1.05,0.0,0.0,0.22,0.0,0.53,0.05,0.01,0.16,0.0,0.0,0.0,0.84,0.84,0.38
4.csv,127,0,0.88,1,0.27,0.33,0.93,0.0,0.0,0.31,0.0,0.52,0.0,0.0,0.16,0.0,0.0,0.0,0.81,0.77,0.42
4.csv,128,0,0.93,1,0.19,0.21,0.9,0.0,0.0,0.2,0.04,0.42,0.0,0.0,0.16,0.0,0.0,0.0,0.62,0.84,0.39
4.csv,129,0,0.93,1,0.24,0.27,1.14,0.0,0.0,0.2,0.04,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.81,1.33,0.35
4.csv,130,0,0.93,1,0.38,0.19,1.27,0.0,0.0,0.41,0.04,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.27,0.41
4.csv,131,0,0.93,1,0.7,0.42,1.41,0.0,0.0,0.32,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.17,0.48
4.csv,132,0,0.93,1,0.86,0.35,1.62,0.0,0.0,0.4,0.0,0.17,0.0,0.01,0.0,0.0,0.0,0.0,1.35,0.89,0.45
4.csv,133,0,0.93,1,0.82,0.44,1.36,0.0,0.0,0.31,0.0,0.14,0.02,0.01,0.0,0.0,0.0,0.0,1.58,0.98,0.31
4.csv,134,0,0.93,1,0.52,0.3,1.03,0.0,0.0,0.54,0.0,0.02,0.05,0.01,0.0,0.0,0.0,0.0,1.6,1.14,0.14
4.csv,135,0,0.93,1,0.46,0.8,0.94,0.0,0.0,0.78,0.0,0.32,0.17,0.0,0.0,0.0,0.0,0.0,1.52,1.49,0.02
4.csv,136,0,0.88,1,0.54,0.86,1.04,0.0,0.0,0.78,0.0,0.39,0.23,0.0,0.0,0.12,0.0,0.0,1.53,1.37,0.07
4.csv,137,0,0.98,1,0.56,0.75,0.81,0.0,0.0,0.55,0.0,0.51,0.2,0.0,0.33,0.2,0.12,0.0,1.11,0.86,0.42
4.csv,138,0,0.88,1,0.4,0.25,1.1,0.0,0.0,0.55,0.0,0.48,0.2,0.0,0.33,0.24,0.24,0.0,0.95,0.86,0.53
4.csv,139,0,0.98,1,0.18,0.0,0.91,0.0,0.1,0.71,0.0,0.63,0.21,0.0,0.33,0.25,0.24,0.0,0.78,1.15,0.51
4.csv,140,0,0.98,1,0.05,0.0,1.02,0.0,0.21,1.05,0.0,0.74,0.31,0.0,0.0,0.31,0.12,0.0,0.99,1.78,0.31
4.csv,141,0,0.98,1,0.05,0.0,0.77,0.0,0.41,1.14,0.0,0.76,0.32,0.0,0.0,0.32,0.0,0.0,1.17,1.69,0.18
4.csv,142,0,0.98,1,0.05,0.0,1.08,0.0,0.48,1.06,0.0,0.71,0.25,0.0,0.0,0.19,0.11,0.34,1.4,1.67,0.15
4.csv,143,0,0.98,1,0.05,0.0,1.26,0.0,0.49,0.72,0.0,0.53,0.15,0.0,0.0,0.05,0.11,0.93,1.38,1.54,0.0
4.csv,144,0,0.98,1,0.0,0.0,1.19,0.4,0.29,0.3,0.0,0.24,0.02,0.0,0.0,0.0,0.25,1.43,1.26,1.4,0.0
4.csv,145,0,0.98,1,0.0,0.0,1.15,0.86,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.32,1.44,1.14,1.26,0.0
4.csv,146,0,0.98,1,0.02,0.0,1.21,0.86,0.08,0.0,0.0,0.15,0.0,0.0,0.29,0.0,0.51,1.28,1.06,0.98,0.0
4.csv,147,0,0.98,1,0.13,0.0,1.23,0.47,0.08,0.36,0.0,0.26,0.0,0.0,0.38,0.0,0.71,1.15,1.01,0.95,0.0
4.csv,148,0,0.98,1,0.32,0.0,1.1,0.0,0.0,1.08,0.0,0.32,0.01,0.0,0.26,0.0,1.01,1.1,1.13,0.93,0.0
40.csv,0,0,0.98,1,0.83,0.24,2.19,0.0,1.75,2.35,0.0,1.84,1.81,1.3,1.4,1.31,0.0,0.82,0.0,0.11,0.0
40.csv,1,0,0.93,1,0.28,0.08,1.32,0.0,1.76,1.64,0.01,1.65,1.74,0.73,0.48,0.92,0.22,0.27,0.48,0.79,0.1
40.csv,2,0,0.88,1,0.34,0.06,0.98,0.0,1.44,1.43,0.01,1.37,1.49,0.32,0.01,0.74,0.26,0.0,0.91,1.2,0.16
40.csv,3,0,0.88,1,0.34,0.06,1.17,0.0,1.33,1.64,0.17,0.99,1.27,0.15,0.03,0.78,0.23,0.09,0.85,1.03,0.16
40.csv,4,0,0.93,1,0.34,0.06,0.93,0.02,1.44,1.56,0.17,0.82,1.39,0.38,0.2,0.53,0.05,0.09,0.67,0.75,0.07
40.csv,5,0,0.88,1,0.0,0.0,0.63,0.02,1.81,1.77,0.17,1.18,1.77,0.7,0.36,0.26,0.0,0.1,0.25,0.31,0.16
40.csv,6,0,0.93,1,0.03,0.0,0.31,0.25,1.73,1.33,0.0,1.39,1.94,0.79,0.34,0.16,0.0,0.01,0.08,0.19,0.17
40.csv,7,0,0.88,1,0.03,0.0,0.4,0.23,1.56,1.58,0.0,1.27,1.77,0.66,0.17,0.16,0.0,0.27,0.37,0.68,0.21
40.csv,8,0,0.88,1,0.03,0.0,0.4,0.38,1.49,1.08,0.0,1.02,1.78,0.73,0.0,0.28,0.0,0.53,0.65,0.68,0.05
40.csv,9,0,0.88,1,0.0,0.0,0.4,0.14,1.54,1.0,0.1,1.08,1.77,0.64,0.0,0.13,0.02,0.54,1.19,0.89,0.04
40.csv,10,0,0.88,1,0.03,0.0,0.73,0.14,1.92,1.55,0.25,1.43,1.95,0.78,0.25,0.59,0.02,0.35,0.82,0.45,0.0
40.csv,11,0,0.98,1,0.03,0.0,0.99,0.0,1.97,1.46,0.25,1.35,1.88,0.38,0.25,0.47,0.02,0.09,0.96,0.47,0.04
40.csv,12,0,0.82,1,0.44,0.09,1.24,0.35,1.49,1.18,0.15,1.04,1.31,0.38,0.25,0.46,0.0,0.08,0.67,0.63,0.04
40.csv,13,0,0.88,1,0.41,0.09,0.6,0.35,1.17,0.41,0.16,0.75,1.17,0.0,0.0,0.04,0.0,0.0,1.23,0.97,0.04
40.csv,14,0,0.88,1,0.41,0.09,0.82,0.35,1.33,0.81,0.16,0.99,1.31,0.49,0.0,0.18,0.0,0.0,0.81,0.94,0.0
40.csv,15,0,0.93,1,0.0,0.0,1.29,0.0,2.14,1.62,0.16,1.62,2.09,0.8,0.0,0.26,0.0,0.0,0.74,0.38,0.21
40.csv,16,0,0.93,1,0.53,0.21,1.4,0.0,2.24,1.62,0.0,1.97,2.16,1.18,0.0,0.6,0.14,0.0,0.18,0.0,0.21
40.csv,17,0,0.88,1,0.9,0.21,0.91,0.0,1.82,1.36,0.0,2.27,2.01,1.15,0.0,0.81,0.14,0.0,0.18,0.0,0.43
40.csv,18,0,0.88,1,0.9,0.21,0.59,0.0,1.85,1.42,0.29,2.16,1.99,1.14,0.12,0.87,0.2,0.0,0.0,0.29,0.23
40.csv,19,0,0.93,1,0.44,0.0,0.84,0.0,1.93,1.69,0.29,2.32,2.2,1.26,0.51,0.82,0.06,0.0,0.15,0.58,0.23
40.csv,20,0,0.88,1,0.42,0.13,1.37,0.0,2.28,1.99,0.29,2.09,2.3,1.25,0.63,0.6,0.17,0.0,0.61,0.94,0.0
40.csv,21,0,0.88,1,1.03,0.39,1.8,0.0,2.08,1.93,0.0,2.03,2.36,1.33,0.37,0.37,0.35,0.0,1.38,1.08,0.0
41.csv,0,0,0.88,1,0.0,0.82,0.0,0.0,1.56,0.85,0.0,0.33,1.32,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.csv,3,0,0.88,1,0.03,0.0,0.42,0.0,0.72,1.67,0.21,0.18,0.3,0.12,0.27,0.61,0.23,0.0,0.95,0.53,0.5
41.csv,4,0,0.93,1,0.1,0.0,0.64,0.0,1.02,2.61,0.4,0.18,0.3,0.12,0.27,0.87,0.23,0.0,0.98,0.81,0.5
41.csv,5,0,0.88,1,0.07,0.0,0.49,0.0,1.11,2.41,0.33,0.18,0.39,0.12,0.49,0.63,0.23,0.0,1.25,0.64,0.33
41.csv,6,0,0.88,1,0.07,0.0,0.35,0.0,1.08,2.07,0.27,0.38,0.56,0.06,0.6,0.43,0.06,0.0,1.07,0.79,0.0
41.csv,7,0,0.88,1,0.07,0.0,0.4,0.28,1.11,1.5,0.09,0.75,1.19,0.16,1.25,0.59,0.06,0.4,1.69,0.76,0.0
41.csv,8,0,0.88,1,0.29,0.23,0.76,0.28,1.08,0.87,0.0,1.62,1.65,0.69,1.53,1.38,0.06,0.6,1.9,0.73,0.41
41.csv,9,0,0.88,1,0.46,0.43,0.95,0.57,0.85,0.7,0.0,1.43,1.93,1.7,1.28,2.77,0.0,1.55,1.61,0.71,0.41
41.csv,10,0,0.88,1,0.39,0.43,0.69,0.29,1.0,0.67,0.0,1.27,1.78,2.75,0.63,2.42,0.0,1.15,0.96,0.46,0.41
41.csv,11,0,0.88,1,0.32,0.46,0.54,0.55,0.83,0.73,0.0,0.54,1.86,2.7,0.13,2.73,0.0,1.23,0.32,0.52,0.0
41.csv,12,0,0.88,1,0.14,0.25,0.21,0.26,1.26,1.32,0.0,0.66,1.71,2.37,0.0,1.22,0.1,0.28,0.12,0.06,0.0
41.csv,13,0,0.98,1,0.14,0.25,0.21,0.26,1.62,1.58,0.0,1.25,2.14,1.5,0.0,1.42,0.41,0.28,0.12,0.06,0.0
41.csv,14,0,0.88,1,0.0,0.0,0.0,0.0,2.2,2.16,0.0,1.34,1.9,1.02,0.0,0.26,0.41,0.0,0.72,0.0,0.06
41.csv,15,0,0.88,1,0.0,0.0,0.0,0.0,2.33,2.53,0.0,1.4,1.88,0.47,0.0,0.26,0.32,0.0,1.06,0.0,0.36
41.csv,16,0,0.93,1,0.0,0.0,0.0,0.0,1.85,2.58,0.0,0.87,1.01,0.19,0.0,0.19,0.0,0.0,1.06,0.46,0.47
41.csv,17,0,0.98,1,0.15,0.0,0.05,0.0,1.29,2.29,0.0,0.64,0.7,0.19,0.11,0.85,0.0,0.75,0.47,1.41,0.41
41.csv,18,0,0.88,1,0.15,0.0,0.05,0.0,0.54,1.19,0.0,0.26,0.18,0.0,0.11,0.85,0.0,0.75,0.0,1.41,0.11
42.csv,0,0,0.98,1,0.42,0.04,0.44,0.0,0.0,0.0,0.0,0.73,0.07,0.2,0.68,0.92,0.0,0.0,0.0,1.69,0.34
42.csv,1,0,0.98,1,0.83,0.14,0.28,0.13,0.55,0.24,0.0,0.96,0.59,0.18,0.23,0.84,0.06,0.0,0.69,1.49,0.11
42.csv,2,0,0.98,1,0.85,0.13,0.22,0.13,0.87,0.59,0.07,0.96,0.97,0.34,0.0,0.71,0.21,0.0,1.31,1.28,0.0
42.csv,3,0,0.98,1,0.61,0.13,0.34,0.11,1.13,0.97,0.33,0.94,0.99,0.43,0.0,0.71,0.19,0.0,1.35,1.0,0.0
42.csv,4,0,0.98,1,0.16,0.0,0.66,0.0,1.34,1.66,0.69,1.2,0.96,0.64,0.0,0.71,0.15,0.0,1.82,1.14,0.19
42.csv,5,0,0.98,1,0.0,0.0,0.96,0.0,1.64,1.98,0.97,1.28,0.83,0.5,0.28,0.82,0.0,0.0,1.72,0.95,0.3
42.csv,6,0,0.98,1,0.0,0.0,1.57,0.0,1.73,2.28,1.06,1.28,0.72,0.46,0.28,0.83,0.0,0.0,2.05,1.02,0.47
42.csv,7,0,0.98,1,0.0,0.0,1.76,0.0,1.75,2.56,0.78,1.33,0.82,0.48,0.49,0.58,0.0,0.0,1.77,0.54,0.54
42.csv,8,0,0.98,1,0.0,0.0,1.83,0.0,1.75,2.65,0.42,1.2,0.94,0.65,0.38,0.48,0.0,0.0,1.51,0.53,0.55
42.csv,9,0,0.98,1,0.0,0.0,1.22,0.0,1.81,2.7,0.07,1.35,1.34,0.61,0.45,0.32,0.0,0.0,0.99,0.19,0.38
42.csv,10,0,0.98,1,0.04,0.0,0.82,0.0,1.23,1.65,0.0,0.96,1.06,0.47,0.37,0.5,0.05,0.0,0.57,0.7,0.23
42.csv,11,0,0.98,1,0.04,0.0,0.47,0.0,1.17,1.46,0.0,0.83,1.26,0.6,0.26,0.32,0.05,0.0,0.62,0.65,0.11
42.csv,12,0,0.88,1,0.04,0.0,0.54,0.0,1.09,1.18,0.0,0.69,1.23,0.57,0.27,0.31,0.05,0.0,0.81,0.89,0.12
42.csv,13,0,0.98,1,0.0,0.0,0.33,0.0,1.61,1.73,0.0,0.87,1.83,0.48,0.5,0.08,0.0,0.06,1.13,0.39,0.01
42.csv,14,0,0.98,1,0.0,0.0,0.23,0.0,1.68,1.83,0.0,1.19,1.89,0.1,0.56,0.08,0.0,0.12,1.08,0.29,0.01
42.csv,15,0,0.98,1,0.0,0.08,0.09,0.0,1.71,1.55,0.0,1.0,1.86,0.02,0.48,0.0,0.0,0.15,0.58,0.01,0.0
42.csv,16,0,0.88,1,0.07,0.08,0.31,0.0,1.6,1.33,0.24,0.83,1.8,0.31,0.12,0.28,0.0,0.25,0.26,0.0,0.01
42.csv,17,0,0.93,1,0.07,0.08,0.44,0.0,1.46,1.22,0.26,0.79,1.66,0.59,0.0,0.45,0.0,0.31,0.0,0.0,0.11
42.csv,18,0,0.98,1,0.07,0.0,0.56,0.0,1.24,1.19,0.26,0.93,1.61,0.78,0.0,0.54,0.0,0.45,0.0,0.0,0.11
42.csv,19,0,0.93,1,0.01,0.0,0.51,0.0,1.23,1.5,0.13,0.79,1.44,0.63,0.0,0.44,0.0,0.58,0.0,0.0,0.1
42.csv,20,0,0.93,1,0.01,0.0,0.38,0.0,1.05,1.29,0.11,0.45,1.4,0.53,0.0,0.31,0.0,0.67,0.0,0.0,0.0
42.csv,21,0,0.98,1,0.05,0.0,0.39,0.0,0.69,0.98,0.11,0.4,0.98,0.46,0.04,0.47,0.1,0.5,0.0,0.48,0.08
42.csv,22,0,0.98,1,0.04,0.0,0.34,0.0,0.76,0.73,0.0,0.42,1.0,0.32,0.04,0.3,0.17,0.2,0.12,0.48,0.08
42.csv,23,0,0.93,1,0.04,0.0,0.33,0.0,0.91,0.72,0.0,0.57,1.09,0.14,0.11,0.25,0.17,0.13,0.17,0.48,0.08
42.csv,24,0,0.93,1,0.0,0.0,0.13,0.0,1.41,1.25,0.0,0.58,1.67,0.16,0.07,0.0,0.09,0.27,0.21,0.18,0.0
42.csv,25,0,0.88,1,0.0,0.0,0.0,0.0,1.44,1.31,0.0,0.67,1.79,0.3,0.13,0.0,0.02,0.39,0.08,0.18,0.0
42.csv,26,0,0.93,1,0.27,0.19,0.03,0.14,0.98,0.98,0.0,0.73,1.32,0.42,0.07,0.21,0.16,0.26,0.23,0.79,0.19
42.csv,27,0,0.93,1,0.3,0.19,0.18,0.14,0.58,0.45,0.0,0.66,0.95,0.59,0.07,0.52,0.3,0.12,0.47,1.44,0.39
42.csv,28,0,0.98,1,0.38,0.31,0.37,0.22,0.27,0.08,0.0,0.85,0.8,0.75,0.0,0.83,0.3,0.0,0.82,2.25,0.39
42.csv,29,0,0.98,1,0.44,0.51,0.5,0.26,0.44,0.28,0.0,0.92,1.02,0.8,0.0,0.79,0.31,0.0,0.98,2.34,0.2
42.csv,30,0,0.98,1,0.58,0.61,0.41,0.26,0.53,0.54,0.0,0.88,0.99,0.61,0.0,0.67,0.16,0.0,1.0,2.13,0.0
42.csv,31,0,0.98,1,0.74,0.71,0.34,0.38,0.36,0.46,0.0,0.74,0.73,0.3,0.0,0.58,0.15,0.0,0.68,1.9,0.0
42.csv,32,0,0.98,1,0.74,0.67,0.38,0.6,0.0,0.0,0.0,0.78,0.42,0.0,0.01,0.64,0.0,0.0,0.1,1.74,0.0
43.csv,0,0,0.98,1,0.09,0.0,0.65,0.07,1.61,1.69,0.0,1.19,1.6,0.51,0.0,1.9,0.0,0.0,0.59,0.56,0.0
43.csv,1,0,0.98,1,0.07,0.21,0.52,0.02,1.09,1.71,0.0,0.71,1.35,0.23,0.0,1.4,0.0,0.0,0.38,0.2,0.0
43.csv,2,0,0.98,1,0.07,0.28,0.51,0.0,0.89,1.52,0.0,0.58,1.23,0.11,0.0,1.01,0.0,0.0,0.21,0.02,0.11
43.csv,3,0,0.98,1,0.07,0.28,0.41,0.0,0.84,1.43,0.01,0.62,1.2,0.08,0.0,1.0,0.0,0.0,0.47,0.41,0.22
43.csv,4,0,0.98,1,0.03,0.07,0.21,0.0,0.77,1.02,0.01,0.62,1.13,0.05,0.0,1.14,0.0,0.0,0.6,0.76,0.35
43.csv,5,0,0.98,1,0.05,0.0,0.0,0.0,0.66,1.32,0.01,0.36,0.86,0.0,0.0,1.52,0.0,0.16,0.56,0.88,0.29
43.csv,6,0,0.98,1,0.05,0.0,0.12,0.0,0.83,1.17,0.0,0.39,1.01,0.0,0.0,1.39,0.0,0.16,0.48,0.69,0.38
43.csv,7,0,0.98,1,0.05,0.0,0.22,0.0,0.95,1.03,0.0,0.48,1.14,0.12,0.0,1.19,0.0,0.16,0.45,0.53,0.45
43.csv,8,0,0.98,1,0.0,0.0,0.22,0.0,1.08,0.45,0.0,0.7,1.45,0.34,0.0,1.03,0.12,0.0,0.91,0.61,0.4
43.csv,9,0,0.98,1,0.0,0.0,0.11,0.0,1.04,0.63,0.0,0.52,1.48,0.34,0.0,0.95,0.15,0.0,1.08,0.66,0.47
43.csv,10,0,0.98,1,0.13,0.18,0.18,0.04,1.28,1.11,0.0,0.67,1.5,0.43,0.0,1.38,0.15,0.01,0.99,0.64,0.27
43.csv,11,0,0.98,1,0.13,0.18,0.18,0.04,1.24,1.44,0.0,0.57,1.61,0.25,0.0,1.14,0.04,0.01,0.88,0.66,0.49
43.csv,12,0,0.98,1,0.13,0.18,0.18,0.04,1.28,1.17,0.0,0.64,1.79,0.35,0.0,1.06,0.07,0.09,0.79,0.43,0.22
43.csv,13,0,0.88,1,0.0,0.0,0.0,0.0,1.18,0.78,0.0,0.5,1.91,0.46,0.0,0.35,0.15,0.12,1.26,0.42,0.38
43.csv,14,0,0.93,1,0.02,0.0,0.03,0.0,1.37,0.68,0.0,0.68,1.85,0.52,0.26,0.12,0.53,0.12,1.71,0.2,0.16
43.csv,15,0,0.93,1,0.02,0.0,0.29,0.0,1.67,1.07,0.24,1.09,1.54,0.71,0.72,0.06,0.82,0.03,2.19,0.17,0.18
43.csv,16,0,0.98,1,0.02,0.0,0.74,0.0,1.48,0.97,0.45,1.19,1.01,0.45,1.51,0.79,1.24,0.2,1.58,0.0,0.02
43.csv,17,0,0.88,1,0.0,0.0,0.72,0.0,1.51,1.2,0.7,1.28,1.03,0.52,1.56,0.79,0.92,0.42,1.29,0.0,0.02
43.csv,18,0,0.93,1,0.0,0.0,0.51,0.0,1.61,1.05,0.48,0.79,1.22,0.34,1.1,0.87,0.56,0.59,0.65,0.0,0.0
43.csv,19,0,0.77,1,0.0,0.0,0.05,0.0,2.05,1.4,0.7,0.95,1.67,0.4,0.46,0.14,0.2,0.69,1.21,0.07,0.0
43.csv,20,0,0.93,1,0.0,0.0,0.16,0.0,2.16,1.04,0.83,0.92,1.59,0.23,0.36,0.14,0.15,1.2,1.2,0.21,0.0
43.csv,21,0,0.93,1,0.06,0.17,0.12,0.11,1.8,1.05,0.8,1.38,1.51,0.23,0.36,0.47,0.15,1.16,1.07,0.21,0.0
43.csv,22,0,0.98,1,0.06,0.17,0.12,0.11,1.08,0.56,0.38,0.88,0.95,0.12,0.21,0.47,0.0,0.86,0.5,0.13,0.0
43.csv,27,0,0.98,1,0.22,0.18,0.35,0.15,0.41,0.55,0.0,0.55,0.22,0.0,0.92,1.73,0.0,0.0,0.0,0.6,0.0
43.csv,28,0,0.98,1,0.39,0.18,0.56,0.15,0.6,1.04,0.0,0.78,0.26,0.02,1.23,2.4,0.0,0.0,0.0,1.18,0.0
43.csv,29,0,0.98,1,0.48,0.34,0.5,0.15,0.58,1.46,0.0,0.53,0.31,0.18,0.98,2.0,0.0,0.0,0.0,0.92,0.0
43.csv,30,0,0.98,1,0.39,0.2,0.27,0.01,0.38,1.39,0.0,0.46,0.4,0.22,0.58,1.64,0.0,0.0,0.0,0.82,0.0
43.csv,31,0,0.98,1,0.28,0.2,0.09,0.01,0.72,1.26,0.21,0.43,0.74,0.19,0.41,0.98,0.0,0.0,0.0,0.24,0.11
43.csv,32,0,0.93,1,0.19,0.0,0.1,0.0,1.58,1.09,0.64,0.63,1.15,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.34
44.csv,0,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.19,0.0,0.0,0.35,0.0,0.24,0.4,0.97,0.0
44.csv,1,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.13,0.02,0.15,0.55,0.08,0.08,0.22,0.52,0.0
44.csv,2,0,0.98,1,0.01,0.0,0.1,0.0,0.0,0.0,0.01,1.43,0.08,0.07,0.15,0.57,0.08,0.0,0.09,0.2,0.02
44.csv,3,0,0.98,1,0.04,0.0,0.14,0.0,0.0,0.0,0.01,1.5,0.06,0.09,0.03,0.61,0.02,0.0,0.12,0.22,0.02
44.csv,4,0,0.98,1,0.04,0.0,0.14,0.0,0.0,0.0,0.01,1.48,0.03,0.13,0.0,0.57,0.11,0.02,0.11,0.18,0.02
44.csv,5,0,0.98,1,0.03,0.0,0.05,0.0,0.0,0.04,0.0,1.45,0.05,0.09,0.0,0.56,0.14,0.04,0.11,0.25,0.0
44.csv,6,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.18,0.0,1.4,0.03,0.11,0.0,0.43,0.29,0.06,0.0,0.21,0.0
44.csv,7,0,0.98,1,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.34,0.03,0.04,0.0,0.36,0.18,0.04,0.0,0.24,0.0
44.csv,8,0,0.98,1,0.02,0.0,0.0,0.0,0.0,0.17,0.0,1.3,0.01,0.04,0.0,0.3,0.15,0.02,0.0,0.2,0.0
44.csv,9,0,0.98,1,0.14,0.0,0.0,0.0,0.0,0.03,0.0,1.2,0.01,0.07,0.05,0.26,0.0,0.0,0.0,0.12,0.0
44.csv,10,0,0.98,1,0.14,0.0,0.0,0.0,0.03,0.0,0.0,1.09,0.08,0.27,0.05,0.16,0.0,0.0,0.07,0.23,0.0
44.csv,11,0,0.98,1,0.17,0.0,0.0,0.0,0.04,0.0,0.0,1.05,0.07,0.34,0.05,0.09,0.01,0.0,0.11,0.19,0.0
44.csv,12,0,0.98,1,0.12,0.0,0.0,0.13,0.04,0.11,0.0,1.11,0.15,0.43,0.0,0.05,0.01,0.0,0.11,0.25,0.0
44.csv,13,0,0.98,1,0.12,0.0,0.0,0.13,0.02,0.11,0.0,1.22,0.08,0.25,0.0,0.04,0.04,0.0,0.04,0.06,0.0
44.csv,14,0,0.98,1,0.07,0.0,0.07,0.13,0.02,0.11,0.0,1.14,0.1,0.25,0.05,0.14,0.02,0.0,0.02,0.06,0.0
44.csv,15,0,0.98,1,0.0,0.09,0.07,0.0,0.02,0.0,0.0,1.21,0.08,0.18,0.07,0.14,0.02,0.0,0.04,0.0,0.06
44.csv,16,0,0.98,1,0.03,0.19,0.07,0.0,0.04,0.11,0.01,1.2,0.18,0.3,0.11,0.1,0.0,0.0,0.17,0.0,0.06
44.csv,17,0,0.98,1,0.03,0.2,0.07,0.0,0.07,0.18,0.02,1.28,0.26,0.22,0.06,0.11,0.0,0.04,0.2,0.15,0.06
44.csv,18,0,0.98,1,0.11,0.14,0.07,0.0,0.15,0.33,0.02,1.22,0.26,0.14,0.04,0.1,0.0,0.08,0.21,0.32,0.06
44.csv,19,0,0.98,1,0.08,0.04,0.07,0.1,0.12,0.26,0.01,1.24,0.24,0.0,0.11,0.22,0.0,0.11,0.08,0.46,0.08
44.csv,20,0,0.98,1,0.08,0.03,0.0,0.1,0.07,0.2,0.0,1.21,0.25,0.0,0.11,0.11,0.0,0.13,0.1,0.43,0.32
44.csv,21,0,0.98,1,0.0,0.0,0.04,0.13,0.05,0.04,0.17,1.31,0.23,0.27,0.11,0.12,0.02,0.11,0.26,0.44,0.34
44.csv,22,0,0.98,1,0.05,0.0,0.04,0.03,0.05,0.0,0.17,1.27,0.24,0.35,0.04,0.05,0.02,0.07,0.26,0.3,0.32
44.csv,23,0,0.98,1,0.05,0.0,0.04,0.03,0.05,0.02,0.17,1.38,0.19,0.4,0.17,0.05,0.02,0.02,0.18,0.19,0.08
44.csv,24,0,0.98,1,0.07,0.0,0.0,0.01,0.0,0.06,0.04,1.44,0.2,0.13,0.17,0.05,0.0,0.0,0.05,0.07,0.0
44.csv,25,0,0.98,1,0.02,0.0,0.0,0.01,0.0,0.06,0.05,1.42,0.24,0.05,0.13,0.0,0.0,0.0,0.05,0.11,0.0
44.csv,26,0,0.98,1,0.06,0.03,0.0,0.01,0.0,0.03,0.05,1.41,0.25,0.01,0.02,0.05,0.0,0.01,0.13,0.11,0.04
44.csv,27,0,0.98,1,0.04,0.03,0.02,0.0,0.0,0.08,0.01,1.36,0.3,0.03,0.19,0.11,0.0,0.05,0.18,0.24,0.04
44.csv,28,0,0.98,1,0.05,0.03,0.02,0.0,0.05,0.08,0.0,1.34,0.22,0.03,0.29,0.13,0.0,0.09,0.27,0.2,0.04
44.csv,29,0,0.98,1,0.14,0.0,0.02,0.0,0.05,0.08,0.02,1.36,0.28,0.06,0.28,0.17,0.0,0.08,0.28,0.26,0.0
44.csv,30,0,0.98,1,0.2,0.0,0.0,0.0,0.04,0.07,0.02,1.47,0.3,0.04,0.17,0.1,0.05,0.04,0.17,0.11,0.0
44.csv,31,0,0.98,1,0.21,0.0,0.0,0.0,0.0,0.07,0.02,1.47,0.37,0.15,0.07,0.21,0.05,0.0,0.14,0.26,0.05
44.csv,32,0,0.98,1,0.08,0.01,0.0,0.0,0.08,0.15,0.24,1.4,0.26,0.5,0.36,0.13,0.05,0.15,0.06,0.2,0.08
44.csv,33,0,0.93,1,0.06,0.01,0.0,0.05,0.13,0.08,0.24,1.35,0.24,0.5,0.52,0.27,0.0,0.15,0.25,0.14,0.08
44.csv,34,0,0.98,1,0.1,0.01,0.0,0.06,0.13,0.19,0.24,1.41,0.16,0.39,0.56,0.3,0.0,0.15,0.29,0.0,0.03
44.csv,35,0,0.98,1,0.1,0.04,0.02,0.06,0.05,0.3,0.0,1.56,0.2,0.0,0.29,0.31,0.0,0.0,0.32,0.11,0.03
44.csv,36,0,0.98,1,0.07,0.04,0.06,0.01,0.0,0.34,0.0,1.44,0.17,0.0,0.07,0.21,0.0,0.0,0.24,0.2,0.06
44.csv,37,0,0.98,1,0.04,0.04,0.06,0.0,0.0,0.34,0.02,1.42,0.23,0.0,0.03,0.12,0.0,0.0,0.17,0.42,0.06
44.csv,38,0,0.98,1,0.04,0.0,0.04,0.17,0.0,0.16,0.02,1.27,0.27,0.0,0.03,0.21,0.0,0.0,0.28,0.4,0.12
44.csv,39,0,0.98,1,0.04,0.0,0.03,0.17,0.0,0.17,0.02,1.27,0.22,0.0,0.03,0.23,0.03,0.0,0.38,0.48,0.09
